name,collectedAt,timestamp,value
teastore-webui-5895447bdf-tcdm8,1623079719.9605076,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079719.9605076,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079719.9605076,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079724.9656653,2021-06-07T15:27:47Z,4922245n
teastore-db-97685dd55-nhn99,1623079724.9656653,2021-06-07T15:27:42Z,821938n
teastore-image-6d4545697c-tqqmj,1623079724.9656653,2021-06-07T15:27:37Z,5154574n
teastore-persistence-7478f4bd7b-mcv25,1623079724.9656653,2021-06-07T15:27:42Z,3840493n
teastore-recommender-7d7574595c-fmxqq,1623079724.9656653,2021-06-07T15:27:41Z,6017361n
teastore-registry-676c97dc8b-h25bw,1623079724.9656653,2021-06-07T15:27:44Z,11318640n
teastore-webui-5895447bdf-2tshc,1623079724.9656653,2021-06-07T15:27:37Z,9898121n
teastore-webui-5895447bdf-b5g6p,1623079724.9656653,2021-06-07T15:27:46Z,30116099n
teastore-webui-5895447bdf-cbdm2,1623079724.9656653,2021-06-07T15:27:48Z,76753168n
teastore-webui-5895447bdf-cx9bm,1623079724.9656653,2021-06-07T15:27:36Z,18003147n
teastore-webui-5895447bdf-gttjw,1623079724.9656653,2021-06-07T15:27:40Z,17036243n
teastore-webui-5895447bdf-gtzw5,1623079724.9656653,2021-06-07T15:27:43Z,32128100n
teastore-webui-5895447bdf-jg7gz,1623079724.9656653,2021-06-07T15:27:42Z,27429070n
teastore-webui-5895447bdf-p9l9b,1623079724.9656653,2021-06-07T15:27:45Z,19584253n
teastore-webui-5895447bdf-qqblc,1623079724.9656653,2021-06-07T15:27:41Z,25137562n
teastore-webui-5895447bdf-tcdm8,1623079724.9656653,2021-06-07T15:27:48Z,41209947n
teastore-webui-5895447bdf-xbpgl,1623079724.9656653,2021-06-07T15:27:33Z,65327664n
teastore-webui-5895447bdf-xbpgl,1623079724.9656653,2021-06-07T15:27:33Z,65327664n
teastore-auth-cb9754d67-2m5v2,1623079729.9680734,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079729.9680734,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079729.9680734,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079729.9680734,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079729.9680734,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079729.9680734,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079729.9680734,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079729.9680734,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079729.9680734,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079729.9680734,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079729.9680734,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079729.9680734,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079729.9680734,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079729.9680734,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079729.9680734,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079729.9680734,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079729.9680734,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079729.9680734,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079734.9720178,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079734.9720178,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079734.9720178,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079734.9720178,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079734.9720178,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079734.9720178,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079734.9720178,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079734.9720178,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079734.9720178,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079734.9720178,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079734.9720178,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079734.9720178,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079734.9720178,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079734.9720178,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079734.9720178,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079734.9720178,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079734.9720178,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079734.9720178,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079739.9759524,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079739.9759524,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079739.9759524,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079739.9759524,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079739.9759524,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079739.9759524,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079739.9759524,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079739.9759524,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079739.9759524,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079739.9759524,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079739.9759524,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079739.9759524,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079739.9759524,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079739.9759524,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079739.9759524,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079739.9759524,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079739.9759524,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079739.9759524,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079744.980119,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079744.980119,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079744.980119,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079744.980119,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079744.980119,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079744.980119,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079744.980119,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079744.980119,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079744.980119,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079744.980119,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079744.980119,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079744.980119,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079744.980119,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079744.980119,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079744.980119,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079744.980119,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079744.980119,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079744.980119,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079749.984855,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079749.984855,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079749.984855,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079749.984855,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079749.984855,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079749.984855,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079749.984855,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079749.984855,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079749.984855,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079749.984855,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079749.984855,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079749.984855,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079749.984855,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079749.984855,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079749.984855,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079749.984855,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079749.984855,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079749.984855,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079754.987896,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079754.987896,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079754.987896,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079754.987896,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079754.987896,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079754.987896,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079754.987896,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079754.987896,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079754.987896,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079754.987896,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079754.987896,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079754.987896,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079754.987896,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079754.987896,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079754.987896,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079754.987896,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079754.987896,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079754.987896,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079759.9919481,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079759.9919481,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079759.9919481,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079759.9919481,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079759.9919481,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079759.9919481,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079759.9919481,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079759.9919481,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079759.9919481,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079759.9919481,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079759.9919481,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079759.9919481,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079759.9919481,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079759.9919481,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079759.9919481,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079759.9919481,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079759.9919481,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079759.9919481,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079764.9969485,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079764.9969485,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079764.9969485,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079764.9969485,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079764.9969485,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079764.9969485,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079764.9969485,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079764.9969485,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079764.9969485,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079764.9969485,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079764.9969485,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079764.9969485,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079764.9969485,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079764.9969485,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079764.9969485,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079764.9969485,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079764.9969485,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079764.9969485,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079770.001777,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079770.001777,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079770.001777,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079770.001777,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079770.001777,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079770.001777,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079770.001777,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079770.001777,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079770.001777,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079770.001777,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079770.001777,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079770.001777,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079770.001777,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079770.001777,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079770.001777,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079770.001777,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079770.001777,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079770.001777,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079775.0059018,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079775.0059018,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079775.0059018,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079775.0059018,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079775.0059018,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079775.0059018,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079775.0059018,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079775.0059018,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079775.0059018,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079775.0059018,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079775.0059018,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079775.0059018,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079775.0059018,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079775.0059018,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079775.0059018,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079775.0059018,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079775.0059018,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079775.0059018,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079780.0108125,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079780.0108125,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079780.0108125,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079780.0108125,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079780.0108125,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079780.0108125,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079780.0108125,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079780.0108125,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079780.0108125,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079780.0108125,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079780.0108125,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079780.0108125,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079780.0108125,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079780.0108125,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079780.0108125,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079780.0108125,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079780.0108125,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079780.0108125,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079785.0159461,2021-06-07T15:28:39Z,5012442n
teastore-db-97685dd55-nhn99,1623079785.0159461,2021-06-07T15:28:35Z,896128n
teastore-image-6d4545697c-tqqmj,1623079785.0159461,2021-06-07T15:28:37Z,5166108n
teastore-persistence-7478f4bd7b-mcv25,1623079785.0159461,2021-06-07T15:28:41Z,3956498n
teastore-recommender-7d7574595c-fmxqq,1623079785.0159461,2021-06-07T15:28:49Z,6161314n
teastore-registry-676c97dc8b-h25bw,1623079785.0159461,2021-06-07T15:28:44Z,11780239n
teastore-webui-5895447bdf-2tshc,1623079785.0159461,2021-06-07T15:28:43Z,10658878n
teastore-webui-5895447bdf-b5g6p,1623079785.0159461,2021-06-07T15:28:37Z,37779956n
teastore-webui-5895447bdf-cbdm2,1623079785.0159461,2021-06-07T15:28:47Z,23653205n
teastore-webui-5895447bdf-cx9bm,1623079785.0159461,2021-06-07T15:28:41Z,17662405n
teastore-webui-5895447bdf-gttjw,1623079785.0159461,2021-06-07T15:28:49Z,30898450n
teastore-webui-5895447bdf-gtzw5,1623079785.0159461,2021-06-07T15:28:43Z,35853884n
teastore-webui-5895447bdf-jg7gz,1623079785.0159461,2021-06-07T15:28:38Z,14401255n
teastore-webui-5895447bdf-p9l9b,1623079785.0159461,2021-06-07T15:28:43Z,12009637n
teastore-webui-5895447bdf-qqblc,1623079785.0159461,2021-06-07T15:28:48Z,40449930n
teastore-webui-5895447bdf-tcdm8,1623079785.0159461,2021-06-07T15:28:32Z,20185069n
teastore-webui-5895447bdf-xbpgl,1623079785.0159461,2021-06-07T15:28:48Z,20614672n
teastore-webui-5895447bdf-xbpgl,1623079785.0159461,2021-06-07T15:28:48Z,20614672n
teastore-auth-cb9754d67-2m5v2,1623079790.019949,2021-06-07T15:29:49Z,6335734n
teastore-db-97685dd55-nhn99,1623079790.019949,2021-06-07T15:29:41Z,882880n
teastore-image-6d4545697c-tqqmj,1623079790.019949,2021-06-07T15:29:39Z,6774635n
teastore-persistence-7478f4bd7b-mcv25,1623079790.019949,2021-06-07T15:29:38Z,3843474n
teastore-recommender-7d7574595c-fmxqq,1623079790.019949,2021-06-07T15:29:43Z,6783053n
teastore-registry-676c97dc8b-h25bw,1623079790.019949,2021-06-07T15:29:39Z,10964843n
teastore-webui-5895447bdf-2tshc,1623079790.019949,2021-06-07T15:29:40Z,10707263n
teastore-webui-5895447bdf-b5g6p,1623079790.019949,2021-06-07T15:29:44Z,13236246n
teastore-webui-5895447bdf-cbdm2,1623079790.019949,2021-06-07T15:29:45Z,18885250n
teastore-webui-5895447bdf-cx9bm,1623079790.019949,2021-06-07T15:29:48Z,14663356n
teastore-webui-5895447bdf-gttjw,1623079790.019949,2021-06-07T15:29:46Z,13366088n
teastore-webui-5895447bdf-gtzw5,1623079790.019949,2021-06-07T15:29:44Z,44382513n
teastore-webui-5895447bdf-jg7gz,1623079790.019949,2021-06-07T15:29:40Z,43237863n
teastore-webui-5895447bdf-p9l9b,1623079790.019949,2021-06-07T15:29:40Z,17219168n
teastore-webui-5895447bdf-qqblc,1623079790.019949,2021-06-07T15:29:33Z,20304358n
teastore-webui-5895447bdf-tcdm8,1623079790.019949,2021-06-07T15:29:35Z,16801939n
teastore-webui-5895447bdf-xbpgl,1623079790.019949,2021-06-07T15:29:46Z,16297764n
teastore-webui-5895447bdf-xbpgl,1623079790.019949,2021-06-07T15:29:46Z,16297764n
teastore-auth-cb9754d67-2m5v2,1623079795.0241058,2021-06-07T15:29:49Z,6335734n
teastore-db-97685dd55-nhn99,1623079795.0241058,2021-06-07T15:29:41Z,882880n
teastore-image-6d4545697c-tqqmj,1623079795.0241058,2021-06-07T15:29:39Z,6774635n
teastore-persistence-7478f4bd7b-mcv25,1623079795.0241058,2021-06-07T15:29:38Z,3843474n
teastore-recommender-7d7574595c-fmxqq,1623079795.0241058,2021-06-07T15:29:43Z,6783053n
teastore-registry-676c97dc8b-h25bw,1623079795.0241058,2021-06-07T15:29:39Z,10964843n
teastore-webui-5895447bdf-2tshc,1623079795.0241058,2021-06-07T15:29:40Z,10707263n
teastore-webui-5895447bdf-b5g6p,1623079795.0241058,2021-06-07T15:29:44Z,13236246n
teastore-webui-5895447bdf-cbdm2,1623079795.0241058,2021-06-07T15:29:45Z,18885250n
teastore-webui-5895447bdf-cx9bm,1623079795.0241058,2021-06-07T15:29:48Z,14663356n
teastore-webui-5895447bdf-gttjw,1623079795.0241058,2021-06-07T15:29:46Z,13366088n
teastore-webui-5895447bdf-gtzw5,1623079795.0241058,2021-06-07T15:29:44Z,44382513n
teastore-webui-5895447bdf-jg7gz,1623079795.0241058,2021-06-07T15:29:40Z,43237863n
teastore-webui-5895447bdf-p9l9b,1623079795.0241058,2021-06-07T15:29:40Z,17219168n
teastore-webui-5895447bdf-qqblc,1623079795.0241058,2021-06-07T15:29:33Z,20304358n
teastore-webui-5895447bdf-tcdm8,1623079795.0241058,2021-06-07T15:29:35Z,16801939n
teastore-webui-5895447bdf-xbpgl,1623079795.0241058,2021-06-07T15:29:46Z,16297764n
teastore-webui-5895447bdf-xbpgl,1623079795.0241058,2021-06-07T15:29:46Z,16297764n
teastore-auth-cb9754d67-2m5v2,1623079800.0280788,2021-06-07T15:29:49Z,6335734n
teastore-db-97685dd55-nhn99,1623079800.0280788,2021-06-07T15:29:41Z,882880n
teastore-image-6d4545697c-tqqmj,1623079800.0280788,2021-06-07T15:29:39Z,6774635n
teastore-persistence-7478f4bd7b-mcv25,1623079800.0280788,2021-06-07T15:29:38Z,3843474n
teastore-recommender-7d7574595c-fmxqq,1623079800.0280788,2021-06-07T15:29:43Z,6783053n
teastore-registry-676c97dc8b-h25bw,1623079800.0280788,2021-06-07T15:29:39Z,10964843n
teastore-webui-5895447bdf-2tshc,1623079800.0280788,2021-06-07T15:29:40Z,10707263n
teastore-webui-5895447bdf-b5g6p,1623079800.0280788,2021-06-07T15:29:44Z,13236246n
teastore-webui-5895447bdf-cbdm2,1623079800.0280788,2021-06-07T15:29:45Z,18885250n
teastore-webui-5895447bdf-cx9bm,1623079800.0280788,2021-06-07T15:29:48Z,14663356n
teastore-webui-5895447bdf-gttjw,1623079800.0280788,2021-06-07T15:29:46Z,13366088n
teastore-webui-5895447bdf-gtzw5,1623079800.0280788,2021-06-07T15:29:44Z,44382513n
teastore-webui-5895447bdf-jg7gz,1623079800.0280788,2021-06-07T15:29:40Z,43237863n
teastore-webui-5895447bdf-p9l9b,1623079800.0280788,2021-06-07T15:29:40Z,17219168n
teastore-webui-5895447bdf-qqblc,1623079800.0280788,2021-06-07T15:29:33Z,20304358n
